vx,vy,wz
7.523888743693857295e-01,3.570926811218592262e-02,-3.599408805865785266e-01
7.680288809827097163e-01,3.129780390751663033e-02,-4.365908170810171574e-01
7.513725403431998906e-01,-7.355794327293090074e-02,-5.214928915493201034e-01
7.972435147271064171e-01,-4.602995666750249459e-02,-6.194548761550217053e-01
7.169638517147418622e-01,2.960346765775570196e-02,-5.510135018637605242e-01
6.994061111182724444e-01,1.804328994784799856e-02,-6.144427465869812810e-01
6.518517925071547481e-01,-1.396948199352952315e-02,-5.570216726606224134e-01
6.560381097595630040e-01,1.853361005235452247e-03,-5.629059429927022462e-01
7.073337223299690502e-01,-3.075091871433548868e-03,-6.218942415043735572e-01
7.403029236019174064e-01,-3.336059404939659134e-02,-5.949966777297671650e-01
6.306841359693468041e-01,-1.355026000780218051e-02,-5.831362693359420923e-01
6.090113404501739103e-01,2.536170533475893413e-02,-6.197535754217120552e-01
5.543585136830319060e-01,1.855477123751627516e-02,-5.976992749098919422e-01
5.596706421050648972e-01,-2.736278484140405517e-02,-5.480411356450320959e-01
8.764291822507477292e-01,-5.409403014744081778e-02,-6.428973967738812467e-01
9.037113737025910254e-01,-5.262654502376866439e-02,-7.388315694188886118e-01
7.518438144398346124e-01,8.685521325401418524e-02,-5.284998295242325783e-01
6.331873824088171121e-01,8.880708369076632802e-02,-5.734182547034294419e-01
6.192656706474842787e-01,-1.763403596419014716e-02,-6.515275814840391089e-01
6.509649986528208698e-01,-5.678543062064759367e-02,-7.646677261811802850e-01
7.575267940961160074e-01,8.083024440734083715e-02,-8.105626716755900407e-01
7.522243642416581721e-01,1.233891953141934700e-01,-7.051615708358217605e-01
9.100943526316217502e-01,9.634957235768823458e-02,-6.962210191179636354e-01
7.833994835746372898e-01,3.206713178660684782e-02,-6.130755520819400894e-01
6.636145491512579486e-01,-7.259466460930359688e-02,-8.203003327945920242e-01
5.415377045218258134e-01,-4.672209787806964887e-02,-7.992823671443212152e-01
5.100435963451634969e-01,5.563315909213113752e-03,-6.407183555353278548e-01
5.952500615817859497e-01,2.493434825712703695e-02,-6.779445592060027170e-01
7.004967854697534690e-01,6.252774685792834852e-02,-7.108086032577033420e-01
7.000830855506559036e-01,6.470630531928746321e-02,-7.091515106095660492e-01
6.679217934296074466e-01,5.753561940007721753e-02,-7.241799054378502687e-01
6.432621301375537337e-01,5.796193231649931360e-02,-7.030113357660124906e-01
6.598428026221972997e-01,-4.649233940055212677e-02,-7.206570432544245897e-01
7.556397221074920845e-01,-6.823436929581427890e-02,-6.823073140972432116e-01
7.459571990377750206e-01,-1.842896190505710977e-02,-6.469009101348606183e-01
7.505374534865587588e-01,1.096000960889373932e-01,-6.997738019238061158e-01
8.146510242628666187e-01,6.124156527353934176e-02,-8.623103692514981766e-01
7.188413305105147977e-01,-1.687372149674298827e-02,-8.154750268024251181e-01
7.444905818857038282e-01,-3.677759817794796354e-02,-7.677054718917906140e-01
8.669623512509120333e-01,3.880113305669215251e-02,-7.840864591636311776e-01
7.961091204304683311e-01,6.666473538080364136e-02,-9.272426671593598790e-01
7.029512273330227323e-01,3.190607675476411775e-02,-8.642566085029583789e-01
8.502939450249454856e-01,-4.392647795994229776e-02,-9.084672679699510311e-01
8.630278024259693259e-01,-1.310671881142037865e-01,-6.535526833406321012e-01
9.595941468571208555e-01,2.737144648928724333e-02,-6.635085008933967465e-01
5.328682909160685766e-01,2.321911768888826333e-01,-1.017840634247943132e+00
4.512691477659550587e-01,1.905029920843834823e-01,-9.324794000299555519e-01
6.138452588954147471e-01,-4.305224320494910328e-02,-8.792730171837062070e-01
6.436269040319743118e-01,-8.037029077171600755e-02,-9.626154829101734034e-01
6.115707111845849475e-01,-1.052732547217448411e-01,-9.952104749306681652e-01
6.378865112404746851e-01,-8.819045421296030363e-02,-9.404258321679246357e-01
6.478612389742223199e-01,-2.886608426794094392e-02,-8.875413941675198704e-01
5.179515860615224732e-01,2.640337031481738289e-02,-7.969468345548716970e-01
5.002732697451710564e-01,4.618958915662074033e-02,-8.099133752380113238e-01
6.573592560718420907e-01,3.628482053333185325e-02,-1.003156185024560054e+00
8.888106623065819001e-01,-7.358292341694136485e-02,-1.026828835055682676e+00
9.229117974147984516e-01,-1.095023318636930976e-01,-9.983794114827484467e-01
8.254818562189801812e-01,4.262687661463518407e-02,-9.375519690599839473e-01
7.657791617282279084e-01,3.741095253051641978e-02,-9.822220984868038629e-01
7.512687522312029298e-01,1.353649519471806714e-02,-9.521187535049933093e-01
6.522883009719815384e-01,8.867028428271721274e-02,-9.922733114529241893e-01
5.901178395031656532e-01,7.633105993889219287e-02,-1.008968119853197898e+00
6.920338513638246702e-01,3.441999397738847860e-02,-9.677804354027395028e-01
6.461918104944429642e-01,2.920037018921481722e-02,-9.528437484537836122e-01
6.510624278758534444e-01,9.256100142347616078e-02,-9.307725003402631536e-01
7.262591381323618700e-01,8.573591740550147444e-02,-9.491563853847664323e-01
6.664204353980167639e-01,5.118680271114855324e-02,-8.412506973756037620e-01
7.854359792876007829e-01,5.780376243017015803e-02,-9.938959756430149062e-01
7.593521488458965241e-01,6.391340982693105577e-02,-1.001450588897275340e+00
6.793268995520364006e-01,1.194036497592086132e-01,-1.040839874887307781e+00
6.275911089145368438e-01,1.365917254529885883e-01,-8.996539363177965543e-01
6.923706543454855034e-01,5.026082387670828891e-03,-7.659099179329749152e-01
8.152366973104734349e-01,-7.897859145090072031e-02,-8.800061005293002836e-01
8.339400353078425532e-01,7.784141138856498499e-02,-9.340267762587421974e-01
6.944984361121182559e-01,1.985404274556124560e-01,-1.148825458301367730e+00
6.250842388684222373e-01,1.742872975373560840e-01,-9.621009377660730832e-01
6.577000185706809443e-01,-1.433013277267795524e-02,-9.289535803801359792e-01
6.498997012239215998e-01,-7.632642597945414609e-02,-9.514084878353081809e-01
6.622758563519817177e-01,-6.068043739510723539e-02,-1.033105476224292385e+00
7.073260881803075106e-01,9.926475709588471197e-02,-1.096859920699972513e+00
7.080979306724152211e-01,1.722390734822582536e-01,-1.063448196527553957e+00
6.468978183039195695e-01,1.632416315175072852e-01,-9.932640231800460295e-01
7.018213934095056672e-01,-7.521759671212763232e-02,-8.309107451071203743e-01
6.902769042027653290e-01,-8.469030552079188923e-02,-9.013258559372246959e-01
7.825133279162246325e-01,-2.735210393554098063e-02,-9.666449687557974180e-01
7.999345795406653803e-01,-3.614873471495599899e-02,-1.036311227258486678e+00
8.617952926163923166e-01,-6.370529895274920640e-02,-1.023105602088124844e+00
8.006367965369927120e-01,5.584803355005982239e-03,-9.632867393833034475e-01
7.201893547576462273e-01,6.357996977967857177e-02,-1.014506404821162278e+00
7.250777111279458342e-01,2.848173146618404247e-02,-9.790358186740324431e-01
9.365038375277960903e-01,-5.710090303872941697e-03,-1.089510462723885631e+00
9.135360106374058597e-01,5.052527733001437038e-02,-9.733034879562647568e-01
8.440695581474078057e-01,1.342393345522646664e-01,-1.014535740561020027e+00
7.657075980072759469e-01,1.128249273278718046e-01,-9.853281667271280853e-01
6.515649532750318329e-01,5.879604209978019080e-02,-9.509677581398092716e-01
5.724263576070733883e-01,1.165062348485004610e-02,-9.213347113106984398e-01
5.300565535690434649e-01,6.058103051385715920e-02,-9.241084501383752814e-01
6.132614974362311511e-01,3.147700279051464378e-02,-9.998072325878410993e-01
7.420071811371482529e-01,-7.618598553473869030e-03,-1.003352867285945083e+00
6.937662698484279300e-01,2.147946246827052083e-02,-8.966907613568375623e-01
6.223227277968221838e-01,5.653475489939122078e-02,-9.018633829397746382e-01
6.636490778430526039e-01,1.818334787680099540e-03,-9.389260118740514471e-01
6.891360318438953803e-01,-2.766052898009476249e-02,-8.872483672325645054e-01
5.910153049955368942e-01,1.230879525690173060e-01,-8.866515061745354753e-01
7.135349589955544136e-01,7.855434033602147481e-02,-9.168952963373195875e-01
7.606938702428918120e-01,6.243080785712729064e-02,-8.970043942480261379e-01
8.607748115512636744e-01,7.309334138762449418e-02,-1.021196415763361731e+00
7.291820306179443989e-01,6.386323917149867857e-02,-1.038597743423450126e+00
7.552887896162235881e-01,1.753766192468177165e-02,-9.269441926624750749e-01
7.939547171375361811e-01,3.166632171831962328e-02,-9.742808896078017922e-01
7.865932797023545975e-01,3.856830534800315818e-02,-9.301340769369260686e-01
7.711743856080163217e-01,2.932667674991960155e-02,-9.554796291490313953e-01
7.185642116807403612e-01,7.944298948184913556e-02,-9.854766647339442409e-01
6.044179255892107028e-01,1.202535076188705893e-01,-9.997114794775114888e-01
6.654700764681857894e-01,1.487351928590171235e-01,-1.035628734421986774e+00
7.877418231021529049e-01,1.701280965330207590e-02,-1.012010523899381953e+00
8.258862333099324937e-01,-5.350560787550943942e-02,-1.006556153497512929e+00
6.580709111266981326e-01,-1.064688209264340324e-02,-9.358636091484111574e-01
6.317304204096874098e-01,8.241126687793316752e-03,-9.738484218156202576e-01
7.258369226609807656e-01,-9.890580653650579354e-03,-9.537547411243729734e-01
7.514846662147423029e-01,-2.057874327683375734e-02,-9.021886214262734294e-01
7.185871402974166600e-01,2.414902227307337557e-02,-9.632463896094359823e-01
6.529633868865503121e-01,4.813175630393626975e-02,-1.018525666376911776e+00
6.610515776707209801e-01,3.813595823440093374e-02,-1.084680138940347316e+00
6.947234102326815819e-01,4.087388303207991486e-02,-1.026046004049718574e+00
6.608231064505816210e-01,6.056457874498460958e-02,-1.058161520256475585e+00
6.534777641321710684e-01,6.621296621365749258e-02,-9.034180756846198479e-01
6.208341235402600189e-01,-2.432750535651667656e-02,-9.352418135702701418e-01
5.806517079472257592e-01,-4.798000182624674592e-02,-7.945292048520008477e-01
5.474625809047599656e-01,-4.008489464455755602e-02,-8.187513662035111883e-01
6.747307601851963987e-01,-6.031401965207445343e-02,-9.903723259813262958e-01
8.200507048367643437e-01,-1.859790189729488841e-01,-9.535472434618269544e-01
7.949450068129886304e-01,-1.193920319889971021e-01,-9.417481722136645805e-01
7.143639843719310489e-01,3.193176625926209128e-02,-1.005839153638913741e+00
7.385327063787198165e-01,-2.860751670452252315e-02,-9.645275556464194544e-01
8.656168459797792814e-01,-1.083029843696543537e-01,-1.021441626695084759e+00
7.842320220169085587e-01,6.113459013098986733e-02,-1.038591296067425063e+00
5.652602938379602815e-01,9.292229683642157234e-02,-1.050995068517038389e+00
5.968156637098931405e-01,5.875579338574518640e-02,-1.000910872057193979e+00
6.344999327630216346e-01,-2.717315144597796505e-03,-9.565570317408031986e-01
6.953547681495363397e-01,4.400291514361936995e-02,-1.002211642845165507e+00
6.521253588036415305e-01,1.068468629308920448e-01,-1.026786236358503412e+00
6.666718770750235112e-01,1.124792996517064575e-01,-1.178684687883488902e+00
6.895472095349923780e-01,-6.166813569896824332e-02,-1.163514124951882334e+00
7.967104172253641758e-01,-1.548303056162348701e-01,-9.701481370134875659e-01
9.234189610367764534e-01,-2.234483451766955397e-01,-9.120622077258327964e-01
7.048926563348130170e-01,-1.594477992481536932e-02,-7.130833216651412121e-01
6.645765750585983511e-01,8.318434716387523853e-02,-8.360675881893904204e-01
6.459213954581827233e-01,5.065898976939868514e-02,-6.370006950394160317e-01
9.169254638708524974e-01,-7.575553014231833915e-02,-6.747181191254782995e-01
1.008600463599812258e+00,-7.145817056440934012e-02,-4.577942352794099334e-01
8.567715411946038584e-01,3.136137540326698614e-02,-2.059685728006299954e-01
8.080605345853707489e-01,4.022260834633598764e-02,-2.316842115561502380e-01
7.159646158034693730e-01,-5.206640271641749945e-02,-1.249864800608275484e-01
7.537051956675430153e-01,-8.038213959259446484e-02,-2.991443116331023513e-02
9.098048116202387403e-01,4.575238287158148176e-02,-6.000389930629737578e-02
9.530432357407102595e-01,7.214406575296909707e-02,-2.572057219411624449e-02
9.275850126163911469e-01,8.207426813186161074e-02,-6.199362750773594610e-02
8.490495640780030273e-01,2.404921295150750510e-02,-1.439659474990245824e-02
8.994708670460155320e-01,-8.281723323837546225e-02,2.163813626261424650e-01
8.830850445369649027e-01,-6.773114861207026050e-02,1.495690190293753330e-01
1.028865764503912539e+00,4.250566057111698076e-02,2.622812585605615032e-01
9.658346740863192892e-01,1.164469397798020833e-01,2.863254713173258303e-01
8.964511126022163268e-01,2.324438651479741880e-02,4.800335185205772959e-01
9.055712430269449165e-01,-1.191234281071634205e-01,6.598593724643836422e-01
9.451973206196940813e-01,-9.468479390895620518e-02,6.885357120853518031e-01
8.568000393836937567e-01,1.744592039361071018e-02,4.449589789883564017e-01
9.672852574511595636e-01,7.595210508734266674e-02,5.526065389645913317e-01
9.264048477968859219e-01,4.183353787275409519e-02,5.278370032974435411e-01
8.335164191185420179e-01,-4.962647350057933227e-02,6.170067279705861996e-01
7.955835579812419178e-01,-5.078441288732733760e-02,5.728905564703457021e-01
8.503747727653983013e-01,1.919086294548856195e-02,5.844850304938066232e-01
8.775524639611721467e-01,2.616758454348719343e-02,6.046142239089008497e-01
8.051633910056084087e-01,-3.035488376088280385e-02,4.760712378955953006e-01
6.886085165515904993e-01,-5.079637021833988131e-02,7.126899887443860493e-01
7.368631429325420701e-01,-4.383712219982571767e-02,6.431393384564336735e-01
9.009105816027207503e-01,3.569380852090420914e-02,7.539992641425879993e-01
9.339448065782556263e-01,5.365338995966371927e-02,6.743380069514361974e-01
8.591209029996763613e-01,7.489978624757371488e-04,7.751007600523313057e-01
4.606168914918257751e-01,1.576111160440146763e-02,8.067945164423104831e-01
7.557902936775061642e-01,3.161797494502221334e-02,7.560588691781039428e-01
8.794715518386659880e-01,3.549724713132564047e-02,7.563189528560166908e-01
9.460376954130813587e-01,-4.108026193671912574e-03,9.229241430232366650e-01
8.501046215293386332e-01,-1.200817608058292463e-01,5.966384619637955522e-01
5.530375268478223694e-01,-5.688586359962015393e-02,7.705691368148418485e-01
1.245849179075396496e+00,-3.167948984044055560e-02,6.796323651972314694e-01
4.442205699741894054e-01,-9.955452650073748355e-03,8.358822843441894301e-01
7.178578865666891407e-01,-2.635660765828466007e-02,9.060677853621994515e-01
5.611201126400415795e-01,-6.588610282785234418e-02,7.985573810657509153e-01
5.590089690911204112e-01,-1.109792791794955158e-01,7.880875151126507383e-01
5.473999702522813759e-01,3.732279379122411395e-02,7.018388499305757700e-01
5.635492421412912067e-01,5.390371140620996843e-02,7.734421467414162032e-01
5.519926594836849221e-01,-6.980118113620439879e-03,7.395414463973053465e-01
4.164355866146928764e-01,-6.546577158504041094e-02,5.644911367822785797e-01
5.214691323017519586e-01,-3.456789247178299745e-02,8.331578016660978747e-01
5.993288516437043079e-01,3.613197545045005593e-02,9.122638471359132417e-01
5.199335238139308757e-01,-1.011383868085714843e-01,7.466462249735307255e-01
5.656892025627084930e-01,-6.471614505898273806e-02,8.367611118517477298e-01
5.790212881434760872e-01,-3.752354637513402591e-02,7.919888129048511249e-01
5.154667651528940242e-01,-3.894757668900564185e-02,8.614453433365656387e-01
4.587906370354255525e-01,-1.056403761349297005e-01,9.736473445998605758e-01
3.807810648100782291e-01,-2.608008942482628600e-02,8.566488455113346889e-01
4.735855212137904946e-01,-3.402613128593377084e-02,1.092583127237448215e+00
3.959604235039726472e-01,-3.800093098152607096e-02,1.012215259486612506e+00
4.394415544210850677e-01,1.681735789927291114e-02,1.144086507713390821e+00
5.872886991588925909e-01,1.072231047908195067e-01,1.103982958150672378e+00
6.320338027566577699e-01,1.103286902573146211e-01,9.697006393183090767e-01
5.327318378762143647e-01,2.903173934949267176e-02,9.343994728629182456e-01
5.254148926056322333e-01,-2.486180664641761753e-02,1.144360803910709601e+00
4.804099186600077620e-01,5.942337972158415194e-04,1.081535837640290376e+00
6.976145356870931957e-01,1.143835087452889504e-01,1.336841475624816145e+00
6.118076287498782628e-01,6.803686075395891375e-02,1.005972780759524232e+00
4.134282592057368366e-01,-6.222958683019422926e-02,1.115735236258602603e+00
3.705315045181369893e-01,-8.583117362369946379e-02,1.034744194462132061e+00
5.580702932888997880e-01,2.107689206945100036e-02,1.276213183832791032e+00
6.170635721779280658e-01,3.941244688198319163e-02,1.275606134961278393e+00
6.318465829261469269e-01,1.321675003812515341e-02,1.170094553313001162e+00
5.034093474741295760e-01,-7.252358775497801113e-02,1.103224266140408139e+00
3.797395089292072701e-01,-1.071288565444909469e-01,1.115353288057849612e+00
3.975284393974967689e-01,2.733239025455335564e-02,1.157948272406331691e+00
4.695090099931072403e-01,1.051339986113858371e-01,1.122667120044792632e+00
5.594776624136691412e-01,1.134603984467398019e-01,1.130595026215245325e+00
5.210041694590751282e-01,7.652702962183402513e-02,1.161938036436927613e+00
5.608428927095450156e-01,5.129588169207356663e-02,1.159113853024334118e+00
5.894573257761986929e-01,5.608569990499061297e-02,1.109824891108819322e+00
6.022554853336569147e-01,1.163090062313016648e-01,1.096657001062868675e+00
7.782048646535042469e-01,1.938543228243861105e-01,1.117958995285791790e+00
5.144337008093394781e-01,2.959523161844523215e-02,8.271009893841595462e-01
3.772845275707498724e-01,-1.293490361641702613e-01,1.255245855352087325e+00
3.085252907892289120e-01,-1.163981989946272777e-01,1.164119752232841476e+00
5.001008765566938852e-01,9.311208533773122908e-02,1.352323913956142709e+00
6.827834787138098438e-01,1.826839659641710523e-01,1.384244881600604327e+00
7.183689963967847536e-01,1.329641721943408961e-01,1.166188531434135589e+00
6.719844821878109276e-01,-5.014644949370614113e-02,9.094194290557476856e-01
3.604562657028798633e-01,-1.896015833944241225e-01,1.178098462654694645e+00
3.414268821354323746e-01,-1.580065121718687293e-01,1.239109823111986808e+00
4.427343993187609628e-01,6.660009224173413234e-02,1.184004140665044558e+00
5.221254677322806348e-01,4.999411688576266971e-02,1.391387548934678087e+00
4.249055351546150439e-01,-1.120250425771546210e-03,9.994830887056443958e-01
5.305319553157388235e-01,-7.311343540187817402e-02,1.216522486112709966e+00
5.069198276824316007e-01,-1.150621472394895151e-01,1.040586816094976275e+00
5.285857533660675012e-01,-7.655918348189084954e-02,1.130525311983590742e+00
5.060170922220638134e-01,-7.721366733071956256e-02,1.110595477268319531e+00
4.518963364995299825e-01,-1.113059183474774672e-01,1.144817528624223923e+00
4.009400305608384341e-01,1.344828676365360937e-02,1.065296490301036458e+00
3.752362643415640409e-01,3.502985071615530993e-02,9.224434626413876570e-01
4.125560808645775679e-01,-6.178439164188832822e-02,9.508141185393057526e-01
5.168379046907158880e-01,2.333812465566097172e-02,1.129317964664768192e+00
5.508462665451686613e-01,2.554956373653902157e-02,1.141553742380896130e+00
5.254866938858184788e-01,-2.969865435351298072e-02,1.191909374466367355e+00
5.898964448129455640e-01,-4.395584119166415921e-02,1.296134882683970257e+00
6.434578898332959929e-01,1.196684403910595051e-01,1.152199413544409135e+00
5.910001043696381240e-01,7.671738234722547123e-02,8.114890837167417770e-01
4.402884623287290911e-01,-1.725289892744427678e-01,8.048531742360236496e-01
3.068522663615195767e-01,-1.380592564075260320e-01,9.902743626345980044e-01
5.048722532549348996e-01,3.505382478370785981e-02,1.385397978345936032e+00
6.807338675869895050e-01,9.572641574933343778e-02,1.250929586544240246e+00
6.765806238407771067e-01,-8.691549148218577492e-02,8.173390246391309955e-01
4.577341867634662220e-01,-2.540004967963165328e-01,1.053339837269392287e+00
3.483303730398219500e-01,-4.728346834064675597e-02,1.181786047822953600e+00
4.271550084343727627e-01,7.642963356439540223e-03,1.050945455411843144e+00
6.735624237550765780e-01,1.504652043636224845e-01,1.307625361536161712e+00
7.071233470525624121e-01,6.675027032907736302e-02,1.063169520273690605e+00
4.092680789818866072e-01,-1.761731681569118357e-01,1.108730113784976323e+00
3.321619703537959656e-01,-2.592491995036448338e-01,1.274504396251917804e+00
5.293939151922806285e-01,-9.360422870080464808e-02,1.073304998850928893e+00
7.007607501780571679e-01,2.555732807453955369e-01,1.021217818673690214e+00
5.038452285900847372e-01,-5.484967657183675155e-02,9.335015453113567618e-01
3.346408099538949465e-01,-2.376538240491834209e-01,9.828377677219130026e-01
3.946971575248403585e-01,-4.799642843543359960e-02,1.044668180734242835e+00
5.276513474341599785e-01,3.650133618441570027e-02,8.593676611347811356e-01
4.751438917686804375e-01,-3.206544730592444936e-02,7.677140171378640243e-01
4.398730675492487086e-01,-1.245796565089753311e-01,7.514273618653020126e-01
4.525750597284223797e-01,-1.186074270210963344e-01,6.741961843979037416e-01
6.129951089720779844e-01,6.431500402489921664e-02,6.711514609067684711e-01
7.109283719630531406e-01,8.415534143586350657e-02,6.713243038954305186e-01
5.632368438793493581e-01,1.904132554203668420e-03,5.124891241834335087e-01
5.469634870446647978e-01,-5.910546018370934490e-02,5.692678783046766222e-01
5.473995000101679054e-01,-2.332740741058552530e-02,5.240330664555111762e-01
7.424572057632812250e-01,3.014991695349815339e-04,6.678147617454996965e-01
5.468986066980742189e-01,-1.657401541697355388e-02,5.691161807152531615e-01
4.143892460053876237e-01,-4.513900759251753686e-02,6.036018584790519004e-01
3.614385480443559340e-01,-3.014478373986306803e-02,5.539794508158631947e-01
6.227559343141613191e-01,6.202595282892878203e-02,8.528805531386506322e-01
6.610414709921640375e-01,7.027166284230294824e-02,6.613239459120445751e-01
5.994193517629774481e-01,3.474722829055534867e-02,5.155246766356038624e-01
3.877801054230500810e-01,-1.308024106215710525e-01,6.850809082426456698e-01
4.088336175866577604e-01,-1.000467531351325046e-01,6.672753171110771264e-01
5.692119536794473245e-01,8.127094910279344941e-02,6.786065793738421670e-01
6.563766620018278708e-01,7.449994662763247122e-02,6.875508358475846959e-01
6.240020456637773716e-01,-1.680968580891088054e-02,6.482180108972259713e-01
5.238535558757669852e-01,-8.904839761423370692e-02,6.531681673512063080e-01
4.548186541496609947e-01,-2.513228528958723340e-02,6.618386533638834779e-01
5.419461708402293354e-01,2.224743474757748946e-02,6.393150257602624453e-01
5.670224582128310375e-01,2.301822097068129472e-02,6.257023251941109532e-01
4.341228875277882704e-01,-2.037074534871990625e-02,6.328775802681573248e-01
4.183790422290997735e-01,-3.653471753896292418e-02,6.190858060452179013e-01
5.136901120106375229e-01,-2.298496807884852638e-02,7.189645551493226705e-01
6.679457040501221021e-01,-2.055078886333431068e-02,9.574816551900372508e-01
6.609260662642409967e-01,4.443549294377016623e-02,6.233538318708359283e-01
5.471072946062712772e-01,4.918869690388402022e-02,5.158144956647791046e-01
5.937944720645859098e-01,-2.455129708042910405e-02,7.579792599473346160e-01
5.233477468151856993e-01,-2.778434895511895653e-02,6.973184633242061059e-01
5.911929369733178730e-01,-1.243681812557375505e-03,7.549808751228297421e-01
4.953028886116506713e-01,2.848327056907398389e-03,6.935923821872403972e-01
4.137873421924396222e-01,-8.412465393817039616e-02,7.343182643144616772e-01
3.985736026795326237e-01,-7.340852826393490238e-02,6.501024088359772524e-01
5.585354015828808416e-01,1.821609898528438187e-02,6.975460107685365063e-01
6.276576092652933481e-01,8.670619497292353373e-02,8.362927225262084541e-01
5.235702523956344834e-01,7.402723787002804534e-02,7.141371284726909519e-01
3.819202230049186797e-01,-7.085088779520300195e-02,7.425451923570750568e-01
3.675826645613919919e-01,-7.585624277378229252e-02,6.833767337832382660e-01
5.617060027045551740e-01,4.763081391560332334e-02,7.110468773112863516e-01
6.466359348051495815e-01,4.937239693303113047e-02,6.525315060560517022e-01
6.130497715007277026e-01,-9.914847864865034693e-03,7.568367069438163286e-01
4.847610348333107888e-01,-9.340119334936661244e-02,7.031766077530832160e-01
4.539190023464698132e-01,-5.696019417162578868e-02,8.921452960203751781e-01
4.851841139705576067e-01,8.015640821112489378e-02,7.283006804536624745e-01
7.092231380650712014e-01,9.896665779317409539e-02,9.169171261900799230e-01
5.581540096355580571e-01,-2.342086357089561560e-02,6.525808034982419903e-01
4.173308622205213481e-01,-1.607156592844804777e-01,7.293961888093749568e-01
3.450023144000240460e-01,-1.413577012197182459e-01,8.100955411203834000e-01
5.447738682989095027e-01,-2.765360272015252377e-02,9.350997018035620556e-01
6.606847827215370783e-01,2.706692048361887884e-02,7.991351581541826787e-01
7.046171859212242428e-01,2.325008321460432167e-02,7.803026143020123095e-01
4.723250774614849989e-01,-8.775420221799980214e-02,8.082314828185206412e-01
4.224472753802399616e-01,-1.124428221324759170e-01,8.410454985495435798e-01
4.454745926845471993e-01,-2.568177553689957038e-02,7.618238709358609029e-01
5.873165388380893193e-01,1.494266443595939631e-01,7.756939132560749517e-01
6.112739420497840248e-01,9.469033996060460812e-02,4.362325544828709045e-01
4.680014687327323508e-01,-4.496900380144720766e-02,4.467934635830604351e-01
4.223375090518218800e-01,-1.614046760671766778e-01,6.403249417996277337e-01
3.857913072923735420e-01,9.262642047406772702e-03,6.331890913628924755e-01
4.094265744357157844e-01,9.763183316715150564e-03,6.028717232323227426e-01
5.473909970860502128e-01,2.764415873465102605e-02,6.936852297470830209e-01
6.005622086951241112e-01,5.374326775134357498e-02,5.322475461280450348e-01
8.450431514519891607e-01,7.056977715442219745e-02,6.256262222333355272e-01
6.378814382303319430e-01,1.825280197661038190e-02,4.730173464173830222e-01
4.709223697202484793e-01,4.831713459613421607e-03,3.101978099908427322e-01
6.594779112734295845e-01,2.303128264887447513e-02,5.930510821600989413e-01
7.184254922330552962e-01,3.059231446773517937e-02,5.662969025657258459e-01
5.954540231007242612e-01,-2.616899112733525601e-02,2.755262847373010082e-01
5.982786221200530052e-01,-1.031514568186659708e-01,3.478097364577157347e-01
6.311983611855382925e-01,-1.362833591547267520e-01,4.976401775723703902e-01
5.418404455892255056e-01,5.137474735436039358e-02,1.454385564522596153e-01
6.225632244145068439e-01,1.231982568913766174e-01,1.014993336061727897e-01
7.680676138735339498e-01,-8.940771522800134916e-03,6.071270992235258124e-01
6.142620993322366330e-01,-7.977647024589071267e-03,3.442072369371264595e-01
6.200101519688628882e-01,3.239604373466994924e-02,3.261202345084220355e-01
5.527392292633429571e-01,-2.232428366482375887e-02,3.946195227043282072e-01
5.983688224355085961e-01,-1.921582451026995070e-02,4.557254853151568863e-01
6.141331975670547560e-01,4.911606937166621001e-03,4.778278932237134402e-01
5.561434750510242386e-01,-4.077563022827319916e-02,4.083061935732856806e-01
5.539911824275266516e-01,-8.949808313651988478e-02,2.222418740641018409e-01
7.146023748720810032e-01,-5.442772242380893022e-02,2.535421438736605859e-01
7.361489797871972884e-01,-5.396536972766610707e-02,3.295343076373902225e-01
6.274664450460664122e-01,-2.720959341607442905e-02,3.175763668274671492e-01
7.320443262578321120e-01,5.055456425364703021e-02,3.303772366252930026e-01
7.403368586744694113e-01,4.471713683647990378e-02,5.167454054739966107e-01
6.345178441414123238e-01,-2.994910594314982577e-02,2.870215774100127182e-01
6.490042721646708257e-01,-6.657054422694828888e-02,3.584585097333555792e-01
5.102214945418915848e-01,-6.190117905417128613e-02,3.561645788338823060e-01
5.879951217764648463e-01,9.218924658399574312e-05,3.661215727356092464e-01
7.230851911349026606e-01,1.192762285251978138e-01,4.633123826204865736e-01
8.656365942819423953e-01,1.890197612101813252e-01,5.030544311096082355e-01
8.572948188561332339e-01,2.062257939313616451e-01,2.635589309368477906e-01
6.666690358774243208e-01,8.089903073459027427e-02,3.567735871936129621e-01
4.810609982608433643e-01,-1.598287469902920643e-01,5.682713037904946196e-01
5.358139933308269098e-01,-6.848650503239860077e-02,4.952267837691425312e-01
7.511653394386553773e-01,8.170777616433351487e-02,6.785175281505376743e-01
8.039896259255232547e-01,5.726306968681377230e-02,4.331605903136028779e-01
6.354365189421539162e-01,2.342242131975624114e-02,2.951988852928030815e-01
6.691509037811600447e-01,3.897703206027966494e-02,4.679254228692425466e-01
6.202976081883770920e-01,2.727574451501540986e-02,5.078754845071353774e-01
7.017096425090686429e-01,-8.753352411545720080e-02,5.571553526899972741e-01
6.522534122800124345e-01,-1.844137116982887126e-01,5.462371280175194466e-01
7.547307291500817694e-01,-7.553445235800135271e-02,5.549395253840667674e-01
7.187762466828661045e-01,3.752950159105655076e-02,3.678148452967280324e-01
6.924260053099338119e-01,8.494375851798073584e-02,4.723765509295796972e-01
