e_vx,e_vy,e_wz,vx,vy,vz,ax,ay,az,qd1,qd3
-0.00115688,-0.100322,0.779398,1.03972,-0.100606,0.00205136,-0.00845705,0.00755864,0.553841,8.66733,11.5564
-0.170225,0.0284769,0.760214,0.95912,-0.137538,0.00210253,-0.00845705,0.00755864,0.587967,8.54172,11.9333
-0.057732,-0.00465501,0.757971,0.749474,-0.0211386,0.00191339,-0.00845705,0.00755864,0.526352,8.4161,11.9333
0.269025,0.11016,0.969239,0.782231,-0.013201,0.00190332,-0.00845705,0.00755864,0.534393,6.63237,9.64709
0.0921799,0.0965306,0.959576,1.01514,0.101977,0.00174263,-0.00845705,0.00755864,0.71002,8.16488,12.0589
-0.0276369,-0.0446156,0.882617,1.06125,0.118515,0.00172032,-0.00845705,0.00755864,0.719547,8.16488,12.1845
-0.0987668,-0.114385,0.970297,0.975928,-0.0187522,0.00192338,-0.00845705,0.00755864,0.660908,8.29049,12.0589
0.0288383,-0.0715469,0.995809,0.840569,-0.127444,0.0020801,-0.00845705,0.00755864,0.703666,8.16488,12.0589
0.0250937,0.0109274,0.932572,0.885118,-0.115381,0.00206448,-0.00845705,0.00755864,0.74336,8.29049,12.1845
0.188379,-0.0636936,0.958144,0.908176,-0.0289412,0.00193476,-0.00845705,0.00755864,0.674714,6.63237,9.74756
-0.269497,-0.0362663,1.12503,1.02221,-0.0726283,0.00200788,-0.00845705,0.00755864,0.806908,8.16488,12.3101
-0.195359,0.0528897,0.831249,0.705372,-0.0640154,0.00197577,-0.00845705,0.00755864,0.897508,8.4161,12.1845
-0.0112053,0.0298826,0.7559,0.616813,0.0241589,0.00183671,-0.00845705,0.00755864,0.68658,8.4161,12.3101
0.0865631,0.0304242,0.902631,0.776663,0.0369815,0.00182687,-0.00845705,0.00755864,0.643743,8.16488,12.3101
-0.00247146,0.0252592,0.869979,0.938195,0.0382822,0.00183461,-0.00845705,0.00755864,0.652327,8.16488,12.0589
0.0469937,-0.026468,0.845936,0.9178,0.0287855,0.00184779,-0.00845705,0.00755864,0.590265,6.73283,9.84802
-0.0337411,0.00539185,0.783192,0.885987,-0.0271544,0.00193072,-0.00845705,0.00755864,0.671121,8.29049,11.9333
0.00536502,0.0150433,0.48006,0.85429,-0.00833456,0.00190027,-0.00845705,0.00755864,0.521364,9.2954,11.1796
0.0977916,0.15762,0.335656,0.905335,0.00896317,0.0018771,-0.00845705,0.00755864,0.366044,9.2954,11.054
-0.060013,0.130522,-0.0149185,1.01201,0.155925,0.00166062,-0.00845705,0.00755864,0.223764,10.3003,10.8028
-0.0950796,0.0776595,-0.00591765,0.942393,0.15231,0.00166192,-0.00845705,0.00755864,-0.0176649,10.3003,10.5515
0.0896744,-0.0707772,0.0646004,0.876388,0.101448,0.00173509,-0.00845705,0.00755864,-0.0164212,8.13973,8.34066
-0.0215441,-0.00643045,0.151804,0.887654,-0.0636175,0.00198612,-0.00845705,0.00755864,0.0642887,10.3003,10.5515
0.114807,0.0143859,0.0110663,0.895617,-0.0348288,0.00194294,-0.00845705,0.00755864,0.155373,10.0491,10.3003
0.228674,0.0673898,-0.0143749,1.0259,0.00528085,0.00188994,-0.00845705,0.00755864,0.0711369,10.1747,10.4259
0.0490617,-0.0338817,-0.0115596,1.19833,0.0762333,0.00179269,-0.00845705,0.00755864,-0.0168097,10.3003,10.4259
-0.198109,-0.0307021,-0.000758434,1.09937,-0.0254228,0.00194092,-0.00845705,0.00755864,-0.0115514,10.3003,10.3003
0.0588191,0.094942,-0.0547335,0.796499,-0.0243017,0.00192101,-0.00845705,0.00755864,0.00028559,8.24019,8.24019
0.0552804,0.079225,-0.0379937,0.816329,0.0887197,0.00175078,-0.00845705,0.00755864,-0.00287241,10.4259,10.4259
-0.0918102,-0.00419516,0.0117421,0.980663,0.0911141,0.00175703,-0.00845705,0.00755864,-0.0210681,10.3003,10.1747
-0.0507092,-0.0575127,0.0135861,0.870045,0.00334847,0.0018835,-0.00845705,0.00755864,0.0177726,10.3003,10.3003
0.161698,-0.0534236,0.058478,0.868938,-0.0508595,0.00196565,-0.00845705,0.00755864,0.0159372,10.4259,10.4259
0.13825,0.0151265,0.0431779,1.08091,-0.076181,0.0020168,-0.00845705,0.00755864,0.0836135,10.3003,10.3003
0.236129,0.0684139,-0.0556249,1.11522,-0.0232256,0.00193854,-0.00845705,0.00755864,0.0691751,8.03926,8.13973
-0.0990757,0.0433258,-0.034609,1.17195,0.0688444,0.00180231,-0.00845705,0.00755864,-0.00825021,10.3003,10.3003
0.0401894,-0.032153,0.0774165,0.933729,0.0503949,0.00181597,-0.00845705,0.00755864,-0.0311838,10.8028,10.5515
-0.0335582,-0.0591696,-0.0224006,1.01386,-0.024905,0.00193499,-0.00845705,0.00755864,0.0830316,10.3003,10.4259
-0.238619,-0.0461711,0.0916764,0.931219,-0.0633876,0.00198839,-0.00845705,0.00755864,0.0422026,10.6771,10.8028
0.0260991,-0.024018,-0.0292627,0.712063,-0.0778563,0.00199716,-0.00845705,0.00755864,0.106431,10.9284,10.9284
0.0161879,0.0344204,0.0268397,0.912727,-0.0479277,0.00196383,-0.00845705,0.00755864,0.0177129,8.74265,8.94358
0.0207782,0.000933953,-0.0777131,0.843226,0.00740181,0.00187574,-0.00845705,0.00755864,0.0218276,11.054,11.054
0.0513969,0.0118647,0.0379386,0.976332,0.00843055,0.00188218,-0.00845705,0.00755864,-0.0743397,11.054,10.9284
0.0345399,0.00689497,-0.00885629,1.04706,0.0198938,0.00186904,-0.00845705,0.00755864,0.0442391,11.1796,11.1796
-0.0245618,-0.0203285,0.0257104,1.06661,0.0150973,0.0018775,-0.00845705,0.00755864,-0.00746119,11.054,10.9284
-0.0647003,-0.04752,0.00252712,1.00322,-0.0124126,0.00191541,-0.00845705,0.00755864,0.0298326,11.3052,11.3052
0.106322,0.0245095,-0.0720956,0.959583,-0.0403577,0.00195517,-0.00845705,0.00755864,0.00824362,9.2451,9.14464
0.0728803,0.0682012,0.0129382,0.972252,-0.00108059,0.00189636,-0.00845705,0.00755864,-0.0394968,11.6821,11.8077
-0.0160108,0.0279585,0.0132885,1.11023,0.0769896,0.00178625,-0.00845705,0.00755864,0.0144961,12.3101,12.3101
0.317344,-0.0674851,-0.00951491,1.11186,0.0375943,0.00184609,-0.00845705,0.00755864,0.0205906,12.4357,12.3101
-0.0287383,-0.00941122,-0.0449502,1.44406,-0.0567055,0.00200909,-0.00845705,0.00755864,-0.00585558,12.687,12.5613
0.0294371,-0.0165613,0.0232573,1.2496,-0.0514023,0.00198936,-0.00845705,0.00755864,-0.0232404,12.4357,12.4357
0.0715757,0.0150948,-0.0256931,1.19917,-0.05314,0.00198896,-0.00845705,0.00755864,0.0400403,10.1495,10.1495
-0.146326,0.0473001,-0.0509431,1.09873,-0.0188992,0.00193099,-0.00845705,0.00755864,-0.00812818,12.687,12.9382
-0.234144,0.00518269,-0.00893462,0.991868,0.0549793,0.00181251,-0.00845705,0.00755864,-0.0511905,12.8126,12.687
0.0891338,-0.0632634,0.0543542,0.872554,0.0144671,0.00186678,-0.00845705,0.00755864,0.00801336,12.687,12.4357
-0.175047,-0.0211935,-0.0612992,1.1314,-0.0546292,0.00198714,-0.00845705,0.00755864,0.0788048,12.5613,12.5613
0.156833,0.0826472,-0.0717733,0.952389,-0.056581,0.00197934,-0.00845705,0.00755864,-0.0253623,12.687,12.687
0.235142,0.203653,-0.0546961,1.22581,0.0602698,0.00181855,-0.00845705,0.00755864,-0.046209,10.1495,10.0491
0.126957,0.17303,0.050474,1.28531,0.214174,0.00158871,-0.00845705,0.00755864,-0.0540826,12.4357,12.4357
-0.149988,-0.0847292,-0.0229246,1.36118,0.230314,0.00156879,-0.00845705,0.00755864,0.0536163,12.687,12.9382
0.0643921,-0.0671859,0.0198328,1.14385,-0.0205726,0.00193624,-0.00845705,0.00755864,-0.0222637,12.9382,12.687
-0.0377721,0.0052948,-0.0547347,1.22155,-0.062342,0.00200426,-0.00845705,0.00755864,0.0528944,12.8126,12.8126
0.0427596,0.0878336,-0.0991666,1.13905,-0.0348606,0.00195762,-0.00845705,0.00755864,-0.0238105,12.5613,12.3101
0.06876,0.0736458,-0.0439277,1.16952,0.0681562,0.00180321,-0.00845705,0.00755864,-0.0214146,10.1495,10.0491
0.0191713,-0.0675241,-0.00909423,1.08932,0.0820553,0.00177731,-0.00845705,0.00755864,-0.0400047,12.4357,12.5613
-0.0924224,-0.0212508,-0.0600028,1.15239,-0.0566089,0.00199141,-0.00845705,0.00755864,-0.00532206,12.8126,12.687
-0.136938,0.0843215,-0.0139646,1.05367,-0.0567144,0.00198563,-0.00845705,0.00755864,-0.0233225,12.5613,12.5613
0.251503,0.0734503,0.0277828,0.966514,0.0539585,0.00181254,-0.00845705,0.00755864,0.00862158,12.8126,12.687
0.0500281,0.0726829,0.0654978,1.34886,0.0870928,0.00178527,-0.00845705,0.00755864,0.0518129,12.4357,12.687
0.218933,0.0931798,0.0308204,1.2918,0.0830957,0.0017879,-0.00845705,0.00755864,0.0650309,10.0491,10.25
-0.027851,0.127437,-0.0485951,1.31721,0.103471,0.00175853,-0.00845705,0.00755864,0.0292335,12.687,12.687
-0.177957,0.0317099,-0.000536891,1.20954,0.138685,0.00169864,-0.00845705,0.00755864,-0.0374008,13.1894,13.0638
-0.290013,-0.0278285,-0.0550151,1.04674,0.0583806,0.00181065,-0.00845705,0.00755864,0.0262806,12.687,12.5613
0.0576592,-0.0165263,-0.0700889,0.83005,-0.0197724,0.00191616,-0.00845705,0.00755864,-0.0403155,12.687,12.5613
0.0217305,0.000232119,-0.0274698,1.07762,-0.0188064,0.00192958,-0.00845705,0.00755864,-0.026865,12.687,12.5613
0.170245,0.104978,-0.0359409,1.14823,0.00621594,0.00189587,-0.00845705,0.00755864,-0.00596091,10.25,9.94849
0.149145,0.113052,0.00435072,1.17644,0.113952,0.00173417,-0.00845705,0.00755864,-0.0313752,12.8126,12.8126
0.0820696,0.0237031,0.0312129,1.33772,0.132019,0.00171646,-0.00845705,0.00755864,0.0205573,12.8126,12.5613
-0.0390985,-0.0195387,0.0425847,1.33607,0.0427185,0.0018518,-0.00845705,0.00755864,0.0742771,12.5613,12.687
-0.127641,-0.0261152,-0.0296325,1.19422,-0.0103096,0.0019237,-0.00845705,0.00755864,0.0441292,12.8126,12.5613
-0.391877,-0.0225802,-0.0534607,1.04478,-0.0193887,0.00192849,-0.00845705,0.00755864,-0.0196738,12.8126,12.687
-0.223738,0.00645863,-0.0042864,0.724433,-0.0268243,0.0019205,-0.00845705,0.00755864,-0.000266461,10.25,10.0491
-0.117214,0.10116,-0.270175,0.639533,-0.00221827,0.00187808,-0.00845705,0.00755864,0.0599103,12.687,12.3101
-0.25671,0.0131617,-0.106225,0.793663,0.107591,0.0017208,-0.00845705,0.00755864,-0.205259,12.9382,12.3101
-0.0272297,-0.142703,-0.0911642,0.748067,0.0581539,0.00179304,-0.00845705,0.00755864,-0.100639,13.0638,12.4357
0.136434,-0.138119,-0.132043,0.958192,-0.114986,0.00206827,-0.00845705,0.00755864,-0.0486057,12.8126,12.0589
0.640541,-0.120178,-0.382162,1.19158,-0.181902,0.0021838,-0.00845705,0.00755864,-0.0435321,12.9382,12.3101
-0.188285,-0.105294,-0.165559,1.79398,-0.196627,0.00224235,-0.00845705,0.00755864,-0.305931,10.5515,9.64709
0.0706773,-0.0198589,-0.116471,1.43217,-0.144338,0.00214129,-0.00845705,0.00755864,-0.19886,13.5663,11.9333
-0.073973,0.024734,-0.284248,1.35836,-0.0867159,0.00204946,-0.00845705,0.00755864,-0.0338807,13.315,12.0589
-0.0537226,0.0335613,-0.379643,1.16064,-0.0277026,0.00194806,-0.00845705,0.00755864,-0.15628,13.4406,12.0589
-0.00765631,0.0689511,-0.310606,1.10285,0.0215638,0.00186987,-0.00845705,0.00755864,-0.246308,13.1894,12.0589
0.343252,0.0184928,-0.184943,1.12551,0.0755068,0.00178941,-0.00845705,0.00755864,-0.252386,13.4406,12.0589
0.118296,0.0272847,-0.0898944,1.50252,0.0361643,0.00187175,-0.00845705,0.00755864,-0.105567,10.7525,9.74756
-0.0725863,0.0271784,-0.226715,1.46602,0.0448068,0.00185645,-0.00845705,0.00755864,-0.212034,13.5663,11.8077
-0.181582,0.00436687,-0.422284,1.24776,0.0357703,0.00185703,-0.00845705,0.00755864,-0.198585,13.6919,12.0589
-0.053569,0.115284,-0.559729,1.0271,0.00819995,0.00188558,-0.00845705,0.00755864,-0.332153,13.5663,11.4308
-0.130731,0.106811,-0.67047,1.04267,0.112701,0.00172802,-0.00845705,0.00755864,-0.40538,13.5663,11.1796
-0.0485005,-0.0991809,-0.400112,0.971492,0.134242,0.00169107,-0.00845705,0.00755864,-0.520961,13.6919,11.3052
0.305785,-0.0845447,-0.57518,1.03114,-0.0539904,0.00198015,-0.00845705,0.00755864,-0.308218,10.8529,8.94358
-0.0388556,0.000363609,-0.542452,1.25291,-0.103773,0.00206899,-0.00845705,0.00755864,-0.386214,13.5663,11.1796
-0.0149751,0.166288,-0.709788,1.13463,-0.0497205,0.00197989,-0.00845705,0.00755864,-0.362572,13.9431,11.1796
0.362808,0.127248,-1.07085,1.1126,0.140811,0.00168959,-0.00845705,0.00755864,-0.464175,13.6919,10.6771
-0.100931,-0.00996539,-0.450494,1.48837,0.16657,0.00167311,-0.00845705,0.00755864,-0.864264,13.8175,10.6771
0.00695102,0.0423654,-0.743428,1.2757,0.0582405,0.00182463,-0.00845705,0.00755864,-0.554613,13.9431,10.0491
-0.0373912,0.056706,-0.882741,1.21644,0.0554892,0.00182524,-0.00845705,0.00755864,-0.5596,13.8175,10.1747
-0.0297832,0.0114793,-0.782197,1.12692,0.0661904,0.00180363,-0.00845705,0.00755864,-0.660874,13.8175,10.1747
0.0694487,0.00472323,-0.840704,1.08416,0.0259924,0.00186203,-0.00845705,0.00755864,-0.548157,13.1894,9.79785
-0.0843596,0.0510171,-0.855269,1.133,0.00218258,0.00190107,-0.00845705,0.00755864,-0.581264,13.5663,9.54662
-0.0489925,0.10567,-0.891361,1.01124,0.0411755,0.00183461,-0.00845705,0.00755864,-0.572269,13.6919,9.92346
0.0716585,-0.0113801,-0.759357,0.992821,0.109659,0.00172964,-0.00845705,0.00755864,-0.615281,10.7525,7.93867
0.0216921,0.0230644,-0.902584,1.00198,0.00795208,0.00188445,-0.00845705,0.00755864,-0.578197,13.5663,9.79785
0.0578487,0.0600483,-0.940315,1.04958,0.0168861,0.00187376,-0.00845705,0.00755864,-0.616014,13.5663,9.79785
-0.183721,0.0772707,-0.857414,1.11016,0.0563093,0.00181761,-0.00845705,0.00755864,-0.659274,13.6919,9.92346
0.0983607,0.0690227,-0.994442,0.911482,0.0860765,0.00176051,-0.00845705,0.00755864,-0.603688,13.5663,9.42101
0.119124,0.0114161,-0.951213,1.08381,0.0930078,0.00176036,-0.00845705,0.00755864,-0.730592,13.315,9.16978
-0.000461925,0.0162705,-0.634579,1.18317,0.0369541,0.00185135,-0.00845705,0.00755864,-0.691795,10.8529,7.23529
-0.064956,0.00131194,-0.946867,1.08633,0.0313634,0.00185401,-0.00845705,0.00755864,-0.709212,13.4406,9.16978
0.0629982,0.00473124,-1.10464,0.99964,0.00361213,0.00189089,-0.00845705,0.00755864,-0.665004,13.1894,8.91856
0.131361,0.0645879,-1.15689,1.06536,-0.00282051,0.0019046,-0.00845705,0.00755864,-0.780006,13.5663,8.79294
-0.0692741,0.0488535,-0.97965,1.18762,0.0603294,0.00181617,-0.00845705,0.00755864,-0.85733,13.1894,8.54172
-0.243238,0.0400818,-1.01162,1.08062,0.0687831,0.00179691,-0.00845705,0.00755864,-0.879755,12.9382,8.66733
0.086456,0.0462682,-1.15162,0.810631,0.0589927,0.00179553,-0.00845705,0.00755864,-0.799598,10.3505,6.8333
-0.0126833,0.0351653,-1.05867,0.887447,0.0541846,0.00180744,-0.00845705,0.00755864,-0.876175,10.5515,6.8333
0.180458,-0.0393214,-1.12198,0.848065,0.045418,0.00181837,-0.00845705,0.00755864,-0.846514,10.7525,6.8333
0.000566304,-0.0384043,-0.710833,1.01622,-0.0314552,0.00194507,-0.00845705,0.00755864,-0.846933,10.5515,6.8333
0.213421,-0.0632948,-0.951549,0.970762,-0.0391264,0.00195397,-0.00845705,0.00755864,-0.720996,10.7525,6.8333
0.347827,-0.10198,-0.899442,1.15501,-0.066019,0.00200584,-0.00845705,0.00755864,-0.864647,10.652,6.63237
0.0696699,-0.000628859,-0.764751,1.39288,-0.108089,0.00208395,-0.00845705,0.00755864,-0.997369,10.8529,6.73283
-0.17952,0.0540973,-0.668795,1.22781,-0.013275,0.00193022,-0.00845705,0.00755864,-0.89866,10.7525,6.8333
0.131244,0.110678,-1.13053,0.914085,0.0523237,0.00181186,-0.00845705,0.00755864,-0.791602,10.652,6.63237
0.0574563,0.0483801,-1.04671,1.0179,0.121602,0.00171303,-0.00845705,0.00755864,-0.94687,10.9534,6.63237
-0.0958947,-0.0188416,-1.03285,1.03445,0.0818004,0.00177439,-0.00845705,0.00755864,-0.982571,13.1894,8.4161
0.254623,0.00485655,-1.20683,0.930424,0.00930648,0.00187809,-0.00845705,0.00755864,-0.792197,13.1894,8.29049
-0.266254,0.0466881,-0.915828,1.20192,0.00416033,0.00190222,-0.00845705,0.00755864,-0.857558,13.4406,8.4161
-0.0958374,0.0445604,-1.22967,0.910397,0.0536317,0.00180966,-0.00845705,0.00755864,-0.86007,13.4406,8.66733
0.0195913,0.039953,-1.18607,0.857302,0.0600053,0.0017968,-0.00845705,0.00755864,-0.932523,13.4406,8.4161
0.186118,0.107517,-1.13086,0.933262,0.0618811,0.00179852,-0.00845705,0.00755864,-0.905838,10.7525,6.63237
0.0827338,0.0780447,-1.18965,1.09302,0.124647,0.00171293,-0.00845705,0.00755864,-0.986973,13.315,8.29049
-0.115764,-0.0201518,-1.05325,1.15385,0.122735,0.00171949,-0.00845705,0.00755864,-0.975932,13.6919,8.4161
0.141528,0.0228517,-1.33077,1.01324,0.0235805,0.00186142,-0.00845705,0.00755864,-0.873813,13.5663,8.4161
-0.190316,0.106608,-1.1143,1.15598,0.0293986,0.00186118,-0.00845705,0.00755864,-1.01765,13.5663,8.29049
-0.134214,0.091499,-1.15729,0.951625,0.122451,0.00170776,-0.00845705,0.00755864,-1.0182,13.5663,8.16488
0.185492,0.0764225,-1.17781,0.834771,0.137684,0.00167763,-0.00845705,0.00755864,-0.874143,10.5515,6.73283
-0.158266,0.0243027,-1.20231,1.00565,0.112078,0.00172674,-0.00845705,0.00755864,-0.912973,13.315,8.29049
-0.0144421,-0.00149413,-1.14139,0.846127,0.0609392,0.00179471,-0.00845705,0.00755864,-0.914992,13.5663,8.54172
0.17517,-0.0299546,-1.16334,0.898711,0.0208979,0.0018586,-0.00845705,0.00755864,-0.872524,13.315,8.16488
-0.0431518,-0.0191766,-1.03192,1.10364,-0.0248684,0.00194034,-0.00845705,0.00755864,-0.81912,13.315,8.29049
-0.0566916,0.202349,-1.14289,1.04926,-0.0242934,0.0019362,-0.00845705,0.00755864,-0.85618,13.315,8.29049
0.0959857,0.0693182,-1.06953,0.989915,0.193814,0.00160183,-0.00845705,0.00755864,-0.874916,10.7525,6.63237
0.124444,-0.0124146,-0.719641,1.02827,0.120158,0.00171585,-0.00845705,0.00755864,-0.896586,10.5515,6.8333
-0.0837345,0.0033881,-0.707753,1.09408,0.0180917,0.00187461,-0.00845705,0.00755864,-0.678466,12.8126,9.2954
-0.0286342,-0.0803985,-0.74039,0.970961,0.000710069,0.00189357,-0.00845705,0.00755864,-0.47511,12.5613,9.54662
-0.311577,0.0303888,-0.33597,0.96509,-0.0913669,0.00203286,-0.00845705,0.00755864,-0.486045,11.8077,10.1747
-0.0533382,0.0726606,-0.246331,0.662213,-0.00750904,0.00188747,-0.00845705,0.00755864,-0.21172,11.4308,10.3003
0.14145,0.0722743,-0.0935751,0.815905,0.0742096,0.00177277,-0.00845705,0.00755864,-0.173989,10.9284,10.5515
0.419891,0.0180791,0.0410199,1.08012,0.0855818,0.0017714,-0.00845705,0.00755864,-0.0665145,8.64218,8.64218
0.0368615,-0.102352,0.0871476,1.32166,0.0284125,0.00187263,-0.00845705,0.00755864,0.0431783,10.9284,10.8028
0.487893,-0.100124,-0.0283017,1.17935,-0.0930201,0.00204825,-0.00845705,0.00755864,0.0882714,10.9284,10.8028
-0.256389,-0.0282124,0.091612,1.53973,-0.143565,0.00214658,-0.00845705,0.00755864,0.0113082,10.9284,10.8028
-0.0933778,0.0503657,0.0400719,1.13946,-0.0696973,0.00201048,-0.00845705,0.00755864,0.0284387,10.8028,11.054
-0.0665824,0.0779832,-0.0314425,0.943534,0.0107428,0.0018767,-0.00845705,0.00755864,0.0361801,10.9284,10.8028
-0.0742761,0.0545808,0.0372887,0.914602,0.0851215,0.00176215,-0.00845705,0.00755864,-0.02594,8.74265,8.74265
-0.0912485,-0.0784743,0.00620729,0.766432,0.0602777,0.00179092,-0.00845705,0.00755864,0.0385831,10.8028,10.8028
0.00549008,-0.111769,0.019826,0.831133,-0.0676477,0.00198884,-0.00845705,0.00755864,0.0280268,10.5515,10.8028
0.121848,-0.018732,0.00806853,0.927661,-0.136873,0.00209963,-0.00845705,0.00755864,0.0232177,11.054,10.9284
0.292687,0.116614,0.00964319,1.08082,-0.0696924,0.00200695,-0.00845705,0.00755864,0.0497975,10.8028,10.9284
0.00976787,0.150503,0.00401394,1.30215,0.0810495,0.00179163,-0.00845705,0.00755864,0.0219719,10.8028,10.9284
0.00305323,0.0341129,-0.0486623,1.14044,0.159446,0.001663,-0.00845705,0.00755864,0.00452548,10.8028,10.8028
0.205056,0.0546218,-0.0449815,1.07164,0.0569948,0.00181425,-0.00845705,0.00755864,-0.0332039,8.64218,8.54172
-0.195379,0.0401553,-0.0641724,1.0979,0.0633521,0.00180619,-0.00845705,0.00755864,-0.0425885,10.9284,10.9284
-0.272699,0.092255,-0.13939,0.844923,0.0461981,0.001817,-0.00845705,0.00755864,-0.0632543,11.054,10.8028
-0.178023,-0.0314836,0.0478882,0.68494,0.0982411,0.00172844,-0.00845705,0.00755864,-0.123509,10.9284,10.9284
-0.112675,-0.116973,0.118193,0.712732,0.000602867,0.0018782,-0.00845705,0.00755864,0.0476284,10.9284,10.6771
-0.00340722,0.0283201,-0.105866,0.78291,-0.118832,0.00206357,-0.00845705,0.00755864,0.170528,10.8028,10.6771
0.298312,0.150466,-0.079473,0.887228,-0.0152168,0.00191269,-0.00845705,0.00755864,-0.0336972,8.74265,8.54172
0.0371222,0.0846099,-0.0859478,1.11435,0.159164,0.00166186,-0.00845705,0.00755864,-0.0753184,10.8028,10.4259
0.0400035,-0.0107555,-0.0254417,1.08435,0.10729,0.00173873,-0.00845705,0.00755864,-0.0411859,10.9284,10.6771
0.0487663,-0.131444,-0.0191868,1.07629,-0.000176193,0.00190124,-0.00845705,0.00755864,-0.00629009,10.6771,10.6771
0.247744,-0.0928877,-0.0772489,1.06126,-0.123753,0.00208777,-0.00845705,0.00755864,-0.0169932,10.5515,10.3003
-0.0529262,0.148128,-0.0907913,1.22529,-0.142063,0.0021254,-0.00845705,0.00755864,-0.0349148,10.9284,10.8028
-0.0525816,0.0571727,-0.0337576,1.02139,0.0881378,0.001764,-0.00845705,0.00755864,-0.0737277,8.84311,8.74265
0.199645,-0.06711,-0.0856571,0.829225,0.0629683,0.00179062,-0.00845705,0.00755864,-0.0275898,8.54172,8.54172
-0.0596654,-0.0539778,-0.116561,1.00011,-0.0591661,0.00198613,-0.00845705,0.00755864,-0.0837769,10.9284,10.5515
0.243877,0.0147353,-0.305776,0.9158,-0.08627,0.00202217,-0.00845705,0.00755864,-0.0639799,11.054,10.3003
-0.0570131,0.158752,-0.206103,1.18295,-0.0196159,0.00193714,-0.00845705,0.00755864,-0.213284,10.9284,9.92346
0.0299376,0.0962427,-0.24941,0.987607,0.1647,0.00164584,-0.00845705,0.00755864,-0.182696,10.8028,9.54662
-0.133322,0.0146658,-0.364011,1.00377,0.123124,0.00170987,-0.00845705,0.00755864,-0.128239,10.5515,9.54662
0.0682859,0.0343276,-0.413626,0.831128,0.0300497,0.00184066,-0.00845705,0.00755864,-0.28707,8.64218,7.43622
0.104322,0.0541959,-0.609699,0.831825,0.030311,0.0018403,-0.00845705,0.00755864,-0.304561,10.6771,8.66733
-0.089958,0.0509601,-0.504311,0.9691,0.0503806,0.00181812,-0.00845705,0.00755864,-0.421957,10.1747,8.03926
0.140917,0.0689082,-0.707715,0.800461,0.0507259,0.00180746,-0.00845705,0.00755864,-0.344905,9.42101,7.03435
-0.0841891,0.0367002,-0.584414,0.909817,0.0647933,0.00179269,-0.00845705,0.00755864,-0.468486,9.04417,6.40629
-0.0125607,0.0350068,-0.584972,0.73883,0.0414974,0.00181775,-0.00845705,0.00755864,-0.489677,7.78803,5.40138
-0.0673215,0.0188059,-0.491112,0.656099,0.0310613,0.0018286,-0.00845705,0.00755864,-0.412391,6.12991,4.01963
0.00777482,0.0331117,-0.648346,0.502317,0.0203063,0.00183567,-0.00845705,0.00755864,-0.454968,6.33084,4.1201
0.304302,0.0488291,-0.794495,0.490931,0.0252371,0.0018275,-0.00845705,0.00755864,-0.409698,6.12991,4.01963
0.0889718,0.0753953,-0.463598,0.773882,0.0427327,0.00181798,-0.00845705,0.00755864,-0.563338,6.12991,4.1201
-0.0567852,0.0897133,-0.601106,0.711997,0.0802153,0.00175741,-0.00845705,0.00755864,-0.484358,7.66242,5.02454
0.120384,0.0742817,-0.821037,0.591807,0.0907365,0.00173423,-0.00845705,0.00755864,-0.409647,7.66242,5.02454
0.116028,0.0709883,-0.779931,0.705339,0.077726,0.00176079,-0.00845705,0.00755864,-0.542027,7.78803,5.02454
-0.0922672,0.0222692,-0.503102,0.766758,0.0739379,0.00177022,-0.00845705,0.00755864,-0.574338,7.78803,5.27577
0.176962,-0.00100905,-0.728141,0.602314,0.0259236,0.00183316,-0.00845705,0.00755864,-0.392967,7.78803,5.02454
0.00496381,0.0278076,-0.401596,0.766351,-0.00789805,0.00189432,-0.00845705,0.00755864,-0.439336,6.33084,4.01963
-0.0125011,0.0579029,-0.723078,0.62626,0.0290549,0.00182985,-0.00845705,0.00755864,-0.419024,7.78803,5.02454
-0.0268723,0.0397559,-0.768606,0.587181,0.0503329,0.00179523,-0.00845705,0.00755864,-0.441318,7.66242,5.27577
-0.0921708,0.0188974,-0.670984,0.562562,0.0354308,0.00181635,-0.00845705,0.00755864,-0.518572,7.78803,5.27577
-0.0411356,0.0235027,-0.762396,0.491957,0.0134013,0.00184552,-0.00845705,0.00755864,-0.415524,7.78803,5.15015
-0.163667,0.0659497,-0.672173,0.51735,0.0170265,0.00184155,-0.00845705,0.00755864,-0.500234,7.78803,5.15015
0.0480855,0.0637909,-0.747352,0.406224,0.0581731,0.00177246,-0.00845705,0.00755864,-0.409031,6.33084,4.1201
-0.0992451,0.0352513,-0.757984,0.513006,0.0618436,0.00177331,-0.00845705,0.00755864,-0.515521,7.78803,5.15015
-0.0543146,-0.0104865,-0.710296,0.472436,0.0354957,0.00181083,-0.00845705,0.00755864,-0.500122,8.03926,5.02454
-0.176256,-0.00703962,-0.625257,0.505384,-0.0122482,0.00188523,-0.00845705,0.00755864,-0.428154,7.78803,5.27577
-0.0207011,0.0149953,-0.77901,0.393394,-0.0190525,0.00188881,-0.00845705,0.00755864,-0.372993,7.91365,5.02454
0.0499463,-0.0831625,-0.718866,0.5134,0.00722649,0.00185617,-0.00845705,0.00755864,-0.518967,7.66242,5.02454
0.140385,-0.125744,-0.53346,0.609941,-0.0906054,0.00201036,-0.00845705,0.00755864,-0.453586,6.43131,4.1201
0.032264,-0.0345265,-0.66193,0.695813,-0.134503,0.0020821,-0.00845705,0.00755864,-0.412436,8.03926,5.02454
